STORE_KEY,STORE_NUMBER,ROW_EFFECTIVE_TIMESTAMP,ROW_EXPIRATION_TIMESTAMP,STORE_NAME,STORE_TYPE_CODE,STORE_TYPE_NAME,OPEN_DATE,CLOSE_DATE,CITY_NAME,STATE_CODE,STATE_NAME,COUNTRY_CODE,COUNTRY_NAME,TIME_ZONE_NAME,DMA_ID,DMA_NAME,ROYALTY_RATE,STORE_STATUS,REGION_ID,REGION_NAME,PRIOR_STORE_NUMBER,STORE_LIVE_DATE,STORE_FUNCTIONAL_STATUS,GLOBAL_REGION_NAME,GLOBAL_REGION_STORE_TYPE_NAME,AREA_REGION,DISPATCH_GO_LIVE_DATE,DOOR_DASH_GO_LIVE_DATE,DOOR_DASH_MARKUP_GO_LIVE_DATE,STORE_CONCEPT_NAME,UBER_EATS_MARKUP_DATE,EDW_CREATE_TIMESTAMP,EDW_MODIFY_TIMESTAMP
1035567,2737,2024-03-08T02:07:13.910Z,2024-03-08T02:07:13.910Z,CT2737,Fran,Franchise,12/31/1999,12/31/1999,Bristol,CT,Connecticut,USA,,Unknown,533,HARTFORD & NEW HAVEN,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,HARTFORD & NEW HAVEN,,,12/31/1999,,12/31/1999,2024-03-08T02:07:13.910Z,2024-03-08T02:07:13.910Z
1035569,2739,2024-03-08T02:07:13.910Z,2024-03-08T02:07:13.910Z,CA2739,Fran,Franchise,12/31/1999,12/31/1999,San Pablo,CA,California,USA,,Unknown,807,SAN FRANCISCO-OAK-SAN JOSE,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,SAN FRANCISCO-OAK-SAN JOSE,,,12/31/1999,,12/31/1999,2024-03-08T02:07:13.910Z,2024-03-08T02:07:13.910Z
1004843,2728,2024-02-29T02:06:53.406Z,2024-02-29T02:06:53.406Z,AZ2728,Fran,Franchise,12/31/1999,12/31/1999,Anthem,AZ,Arizona,USA,,Unknown,753,PHOENIX (PRESCOTT),,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),,,12/31/1999,,12/31/1999,2024-02-29T02:06:53.406Z,2024-02-29T02:06:53.406Z
1003726,2729,2024-02-29T02:06:53.406Z,2024-02-29T02:06:53.406Z,NJ2729,Fran,Franchise,12/31/1999,12/31/1999,Totowa,NJ,New Jersey,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2024-02-29T02:06:53.406Z,2024-02-29T02:06:53.406Z
974106,2719,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z,NC2719,Fran,Franchise,12/31/1999,12/31/1999,Fayetteville,NC,North Carolina,USA,,Unknown,560,RALEIGH-DURHAM (FAYETVLLE),,Future,2,Southeast,,,Signed Lease,Domestic,DomesticFranchise,RALEIGH-DURHAM (FAYETVLLE),,,12/31/1999,,12/31/1999,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z
972968,2710,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z,CO2710,Fran,Franchise,12/31/1999,12/31/1999,Grand Junction,CO,Colorado,USA,,Unknown,773,GRAND JUNCTION-MONTROSE,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,GRAND JUNCTION-MONTROSE,,,12/31/1999,,12/31/1999,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z
974110,2712,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z,FL2712,Fran,Franchise,12/31/1999,12/31/1999,Kissimmee,FL,Florida,USA,,Unknown,534,ORLANDO-DAYTONA BCH-MELBRN,,Future,2,Southeast,,,Signed Lease,Domestic,DomesticFranchise,ORLANDO-DAYTONA BCH-MELBRN,,,12/31/1999,,12/31/1999,2024-02-21T02:06:55.657Z,2024-02-21T02:06:55.657Z
954895,2690,2024-02-16T02:06:48.193Z,2024-02-16T02:06:48.193Z,NY2690,Fran,Franchise,12/31/1999,12/31/1999,New York,NY,New York,USA,,Eastern,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2024-02-16T02:06:48.193Z,2024-02-16T02:06:48.193Z
954898,2695,2024-02-16T02:06:48.193Z,2024-02-16T02:06:48.193Z,MN2695,Fran,Franchise,12/31/1999,12/31/1999,Rogers,MN,Minnesota,USA,,Unknown,613,MINNEAPOLIS-ST. PAUL,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,MINNEAPOLIS-ST. PAUL,,,12/31/1999,,12/31/1999,2024-02-16T02:06:48.193Z,2024-02-16T02:06:48.193Z
949901,2688,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,TN2688,Fran,Franchise,12/31/1999,12/31/1999,Clarksville,TN,Tennessee,USA,,Unknown,659,NASHVILLE,,Future,2,Southeast,,,Signed Lease,Domestic,DomesticFranchise,NASHVILLE,,,12/31/1999,,12/31/1999,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z
951052,2687,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z,NM2687,Fran,Franchise,12/31/1999,12/31/1999,Gallup,NM,New Mexico,USA,,Central,790,ALBUQUERQUE-SANTA FE,,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,ALBUQUERQUE-SANTA FE,,,12/31/1999,,12/31/1999,2024-02-15T02:08:01.818Z,2024-02-15T02:08:01.818Z
843517,2673,2024-01-19T02:06:46.175Z,2024-01-19T02:06:46.175Z,NJ2673,Fran,Franchise,12/31/1999,12/31/1999,Glassboro,NJ,New Jersey,USA,,Unknown,504,PHILADELPHIA,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,PHILADELPHIA,,,12/31/1999,,12/31/1999,2024-01-19T02:06:46.175Z,2024-01-19T02:06:46.175Z
710294,2634,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,NY2634,Fran,Franchise,12/31/1999,12/31/1999,Troy,NY,New York,USA,,Eastern,555,SYRACUSE,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,ALBANY-SCHENECTADY-TROY,,,12/31/1999,,12/31/1999,2023-12-15T02:07:09.152Z,2023-12-21T02:07:01.736Z
545190,2600,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,AZ2600,Fran,Franchise,12/31/1999,12/31/1999,Avondale,AZ,Arizona,USA,,Unknown,753,PHOENIX (PRESCOTT),,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),,,12/31/1999,,12/31/1999,2023-11-04T02:06:40.524Z,2023-12-21T02:07:01.736Z
464544,2569,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,CA2569,Fran,Franchise,12/31/1999,12/31/1999,Eureka,CA,California,USA,,Pacific,802,EUREKA,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,EUREKA,,,12/31/1999,,12/31/1999,2023-10-12T02:06:52.808Z,2023-12-21T02:07:01.736Z
310878,2535,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,CA2535,Fran,Franchise,12/31/1999,12/31/1999,Jurupa Valley,CA,California,USA,,Unknown,803,LOS ANGELES,,Future,4,West,,,Signed Lease,Domestic,DomesticFranchise,LOS ANGELES,,,12/31/1999,,12/31/1999,2023-09-02T02:02:41.926Z,2023-12-21T02:07:01.736Z
77911,2494,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,NJ2494,Fran,Franchise,12/31/1999,12/31/1999,East Orange,NJ,New Jersey,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2023-07-03T02:02:57.191Z,2023-12-21T02:07:01.736Z
710295,2628,2023-12-21T02:07:01.736Z,2023-12-21T02:07:01.736Z,FL2628,Fran,Franchise,12/31/1999,12/31/1999,Miami,FL,Florida,USA,,Eastern,548,WEST PALM BEACH-FT. PIERCE,,Future,2,Southeast,,,Signed Lease,Domestic,DomesticFranchise,MIAMI-FT. LAUDERDALE,,,12/31/1999,,12/31/1999,2023-12-15T02:07:09.152Z,2023-12-21T02:07:01.736Z
803050,2649,2024-01-18T02:07:30.585Z,2024-01-18T02:07:30.585Z,NY2649,Fran,Franchise,12/31/1999,12/31/1999,Commack,NY,New York,USA,,Unknown,501,NEW YORK,,Future,3,North,,,Signed Lease,Domestic,DomesticFranchise,NEW YORK,,,12/31/1999,,12/31/1999,2024-01-09T02:17:23.309Z,2024-01-18T02:07:30.585Z
710302,2639,2024-01-18T02:07:30.585Z,2024-01-18T02:07:30.585Z,MO2639,Fran,Franchise,12/31/1999,12/31/1999,Independence,MO,Missouri,USA,,Unknown,616,KANSAS CITY,,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,KANSAS CITY,,,12/31/1999,,12/31/1999,2023-12-15T02:07:09.152Z,2024-01-18T02:07:30.585Z
710297,2638,2024-01-18T02:07:30.585Z,2024-01-18T02:07:30.585Z,AZ2638,Fran,Franchise,12/31/1999,12/31/1999,Glendale,AZ,Arizona,USA,,Unknown,753,PHOENIX (PRESCOTT),,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),,,12/31/1999,,12/31/1999,2023-12-15T02:07:09.152Z,2024-01-18T02:07:30.585Z
359553,2554,2024-01-18T02:07:30.585Z,2024-01-18T02:07:30.585Z,TX2554,Fran,Franchise,12/31/1999,12/31/1999,Austin,TX,Texas,USA,,Unknown,635,AUSTIN,,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,AUSTIN,,,12/31/1999,,12/31/1999,2023-09-15T02:06:49.120Z,2024-01-18T02:07:30.585Z
360850,2553,2024-01-20T02:06:52.123Z,2024-01-20T02:06:52.123Z,AZ2553,Fran,Franchise,12/31/1999,12/31/1999,Glendale,AZ,Arizona,USA,,Unknown,753,PHOENIX (PRESCOTT),,Future,1,Southwest,,,Signed Lease,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),,,12/31/1999,,12/31/1999,2023-09-15T02:06:49.120Z,2024-01-20T02:06:52.123Z
14,1704,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL1704,Fran,Franchise,6/20/2020,12/31/1999,CHICAGO,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,6/20/2020,Operational,Domestic,DomesticFranchise,CHICAGO,6/20/2020,6/20/2020,9/27/2020,Original,5/5/2021,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
824,1,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX1,Fran,Franchise,4/14/1998,12/31/1999,HIGHLAND VILLAGE,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,4/14/1998,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
862,39,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL39,Fran,Franchise,11/28/2001,12/31/1999,DECATUR,IL,Illinois,USA,,Central,648,CHAMPAIGN&SPRNGFLD-DECATUR,,Active,3,North,,11/28/2001,Operational,Domestic,DomesticFranchise,CHAMPAIGN&SPRNGFLD-DECATUR,8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
880,57,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL57,Fran,Franchise,5/25/2002,12/31/1999,ELMWOOD PARK,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,5/25/2002,Operational,Domestic,DomesticFranchise,CHICAGO,10/30/2017,10/30/2017,9/27/2020,Original,5/25/2002,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
21,1712,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,OH1712,Fran,Franchise,4/30/2020,12/31/1999,Springdale,OH,Ohio,USA,,Eastern,515,CINCINNATI,,Active,3,North,,4/30/2020,Operational,Domestic,DomesticFranchise,CINCINNATI,4/30/2020,4/30/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
27,1718,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,MI1718,Fran,Franchise,6/4/2020,12/31/1999,WOODHAVEN,MI,Michigan,USA,,Eastern,505,DETROIT,,Active,3,North,,6/4/2020,Operational,Domestic,DomesticFranchise,DETROIT,6/5/2020,6/11/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
41,1732,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,NM1732,Fran,Franchise,12/26/2020,12/31/1999,Bernalillo,NM,New Mexico,USA,,Mountain,790,ALBUQUERQUE-SANTA FE,,Active,1,Southwest,,12/26/2020,Operational,Domestic,DomesticFranchise,ALBUQUERQUE-SANTA FE,12/26/2020,,12/28/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
916,93,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX93,Fran,Franchise,1/29/2003,12/31/1999,TEXARKANA,TX,Texas,USA,,Central,612,SHREVEPORT,,Active,2,Southeast,,1/29/2003,Operational,Domestic,DomesticFranchise,SHREVEPORT,12/11/2019,12/11/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
45,1736,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,CO1736,Fran,Franchise,8/3/2020,12/31/1999,PARKER,CO,Colorado,USA,,Mountain,751,DENVER,,Active,4,West,,8/3/2020,Operational,Domestic,DomesticFranchise,DENVER,8/3/2020,8/3/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
51,1742,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL1742,Fran,Franchise,7/20/2020,12/31/1999,Hoffman Estates,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,7/20/2020,Operational,Domestic,DomesticFranchise,CHICAGO,7/20/2020,7/20/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
60,1751,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,AZ1751,Fran,Franchise,11/11/2020,12/31/1999,TOLLESON,AZ,Arizona,USA,,Eastern,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,11/11/2020,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),11/11/2020,11/11/2020,11/11/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
937,114,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX114,Fran,Franchise,8/12/2003,12/31/1999,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,8/12/2003,Operational,Domestic,DomesticFranchise,HOUSTON,11/28/2018,11/28/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
73,1764,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL1764,Fran,Franchise,9/7/2020,12/31/1999,Oak Lawn,IL,Illinois,USA,,Eastern,602,CHICAGO,,Active,3,North,,9/7/2020,Operational,Domestic,DomesticFranchise,CHICAGO,9/7/2020,9/9/2020,9/27/2020,Original,4/21/2021,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
78,1769,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,MI1769,Fran,Franchise,9/2/2020,12/31/1999,DEARBORN,MI,Michigan,USA,,Eastern,505,DETROIT,,Active,3,North,,9/2/2020,Operational,Domestic,DomesticFranchise,DETROIT,9/4/2020,9/4/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
79,1770,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL1770,Fran,Franchise,10/19/2020,12/31/1999,Glen Ellyn,IL,Illinois,USA,,Central,602,CHICAGO,,Active,3,North,,10/19/2020,Operational,Domestic,DomesticFranchise,CHICAGO,10/19/2020,10/22/2020,10/22/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
83,1774,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,IL1774,Fran,Franchise,10/19/2020,12/31/1999,Danville,IL,Illinois,USA,,Eastern,648,CHAMPAIGN&SPRNGFLD-DECATUR,,Active,3,North,,10/19/2020,Operational,Domestic,DomesticFranchise,CHAMPAIGN&SPRNGFLD-DECATUR,10/19/2020,10/22/2020,10/22/2020,Original,10/19/2020,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
84,1775,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,CA1775,Fran,Franchise,8/28/2020,12/31/1999,Buellton,CA,California,USA,,Pacific,855,SANTABARBRA-SANMAR-SANLUOB,,Active,4,West,,8/28/2020,Operational,Domestic,DomesticFranchise,SANTABARBRA-SANMAR-SANLUOB,10/29/2020,10/29/2020,9/27/2020,Original,5/26/2021,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
86,1777,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,AZ1777,Fran,Franchise,12/26/2020,12/31/1999,PHOENIX,AZ,Arizona,USA,,Mountain,753,PHOENIX (PRESCOTT),,Active,1,Southwest,,12/26/2020,Operational,Domestic,DomesticFranchise,PHOENIX (PRESCOTT),12/26/2020,12/27/2020,12/26/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
93,1784,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,OH1784,Fran,Franchise,11/5/2020,12/31/1999,Springfield,OH,Ohio,USA,,Eastern,542,DAYTON,,Active,3,North,,11/5/2020,Operational,Domestic,DomesticFranchise,DAYTON,11/6/2020,11/6/2020,11/5/2020,Original,11/5/2020,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
826,3,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX3,Fran,Franchise,7/4/1998,12/31/1999,GARLAND,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,7/4/1998,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
832,9,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX9,Fran,Franchise,4/17/1999,12/31/1999,DALLAS,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,4/17/1999,Operational,Domestic,DomesticFranchise,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
36,1727,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX1727,Fran,Franchise,11/29/2020,12/31/1999,CHANNELVIEW,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,11/29/2020,Operational,Domestic,DomesticFranchise,HOUSTON,11/29/2020,11/29/2020,11/29/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
914,91,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX91,Fran,Franchise,1/25/2003,12/31/1999,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Active,1,Southwest,,1/25/2003,Operational,Domestic,DomesticFranchise,HOUSTON,12/5/2018,12/5/2018,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
920,97,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,MO97,Fran,Franchise,2/11/2003,12/31/1999,FLORISSANT,MO,Missouri,USA,,Central,609,ST. LOUIS,,Active,3,North,,2/11/2003,Operational,Domestic,DomesticFranchise,ST. LOUIS,8/28/2019,8/28/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
91,1782,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,FL1782,Fran,Franchise,8/3/2020,12/31/1999,Jacksonville,FL,Florida,USA,,Eastern,561,JACKSONVILLE,,Active,2,Southeast,,8/3/2020,Operational,Domestic,DomesticFranchise,JACKSONVILLE,8/3/2020,8/3/2020,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
831,8,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,TX8,Corp,Corporate,1/9/1999,12/31/1999,Carrollton,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Active,1,Southwest,,1/9/1999,Operational,Domestic,DomesticCorporate,DALLAS-FT. WORTH,4/17/2019,4/17/2019,9/27/2020,Original,7/6/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
866,43,2024-01-30T02:06:54.251Z,2024-01-30T02:06:54.251Z,MO43,Fran,Franchise,1/5/2002,12/31/1999,SPRINGFIELD,MO,Missouri,USA,,Central,619,"SPRINGFIELD, MO",,Active,3,North,,1/5/2002,Operational,Domestic,DomesticFranchise,"SPRINGFIELD, MO",8/28/2019,8/28/2019,9/27/2020,Original,7/20/2022,2023-06-13T20:38:55.210Z,2024-01-30T02:06:54.251Z
69,1760,2024-02-01T02:06:52.849Z,2024-02-01T02:06:52.849Z,NY1760,Fran,Franchise,10/27/2020,12/31/1999,BRONX,NY,New York,USA,,Eastern,501,NEW YORK,,Active,3,North,,10/27/2020,Operational,Domestic,DomesticFranchise,NEW YORK,10/27/2020,10/27/2020,10/27/2020,Original,5/12/2021,2023-06-13T20:38:55.210Z,2024-02-01T02:06:52.849Z
96,1787,2024-02-01T02:06:52.849Z,2024-02-01T02:06:52.849Z,NJ1787,Fran,Franchise,12/23/2020,12/31/1999,Neptune City,NJ,New Jersey,USA,,Eastern,501,NEW YORK,,Active,3,North,,12/23/2020,Operational,Domestic,DomesticFranchise,NEW YORK,12/23/2020,12/23/2020,12/23/2020,Original,5/26/2021,2023-06-13T20:38:55.210Z,2024-02-01T02:06:52.849Z
830,7,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX7,Fran,Franchise,11/14/1998,8/21/2019,ARLINGTON,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,11/14/1998,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,11/14/1998,,11/14/1998,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
833,10,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX10,Fran,Franchise,5/8/1999,2/18/2018,ARLINGTON,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,5/8/1999,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,5/8/1999,,5/8/1999,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
963,140,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX140,Fran,Franchise,12/9/2003,7/15/2017,MESQUITE,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,12/9/2003,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,12/9/2003,,12/9/2003,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
840,17,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX17,Fran,Franchise,4/15/2000,3/28/2008,RICHARDSON,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,4/15/2000,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,4/15/2000,,4/15/2000,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
843,20,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,GA20,Fran,Franchise,12/16/2000,12/14/2010,NORCROSS,GA,Georgia,USA,,Eastern,524,ATLANTA,,Inactive,2,Southeast,,12/16/2000,Closed,Domestic,DomesticFranchise,ATLANTA,,,12/16/2000,,12/16/2000,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
844,21,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX21,Fran,Franchise,4/4/2001,5/26/2007,DALLAS,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,4/4/2001,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,4/4/2001,,4/4/2001,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
864,41,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX41,Fran,Franchise,11/29/2001,12/28/2007,FORT WORTH,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,11/29/2001,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,11/29/2001,,11/29/2001,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
888,65,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,NV65,Fran,Franchise,7/31/2002,10/16/2006,LAS VEGAS,NV,Nevada,USA,,Pacific,839,LAS VEGAS,,Inactive,4,West,,7/31/2002,Closed,Domestic,DomesticFranchise,LAS VEGAS,,,7/31/2002,,7/31/2002,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
890,67,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX67,Fran,Franchise,8/20/2002,1/23/2005,HOUSTON,TX,Texas,USA,,Central,618,HOUSTON,,Inactive,1,Southwest,,8/20/2002,Closed,Domestic,DomesticFranchise,HOUSTON,,,8/20/2002,,8/20/2002,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
893,70,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,MD70,Fran,Franchise,8/23/2002,9/30/2005,ATLANTA,MD,Maryland,USA,,Eastern,524,ATLANTA,,Inactive,3,North,,8/23/2002,Closed,Domestic,DomesticFranchise,ATLANTA,,,8/23/2002,,8/23/2002,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
897,74,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,TX74,Fran,Franchise,9/4/2002,12/25/2015,DALLAS,TX,Texas,USA,,Central,623,DALLAS-FT. WORTH,,Inactive,1,Southwest,,9/4/2002,Transfer,Domestic,DomesticFranchise,DALLAS-FT. WORTH,,,9/4/2002,,9/4/2002,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
919,96,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,IL96,Fran,Franchise,2/6/2003,6/4/2005,URBANA,IL,Illinois,USA,,Central,648,CHAMPAIGN&SPRNGFLD-DECATUR,,Inactive,3,North,,2/6/2003,Closed,Domestic,DomesticFranchise,CHAMPAIGN&SPRNGFLD-DECATUR,,,2/6/2003,,2/6/2003,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
922,99,2024-02-02T02:06:58.408Z,2024-02-02T02:06:58.408Z,PA99,Fran,Franchise,2/20/2003,2/4/2007,SOUTH EUCLID,PA,Pennsylvania,USA,,Central,510,CLEVELAND-AKRON (CANTON),,Inactive,3,North,,2/20/2003,Closed,Domestic,DomesticFranchise,CLEVELAND-AKRON (CANTON),,,2/20/2003,,2/20/2003,2023-06-13T20:38:55.210Z,2024-02-02T02:06:58.408Z
