STORE_NUMBER,OPEN_DATE,MONTH_ORDER,START_DATE,END_DATE,TRANSACTION_FINAL_COUNT,NET_SALES_FINAL_USD_AMOUNT
137,26-11-2003,8,13-10-2021,10-01-2022,17291,420584.36999999994
137,26-11-2003,7,11-01-2022,10-04-2022,17251,427782.17000000004
137,26-11-2003,6,11-04-2022,09-07-2022,16427,400375.97999999986
137,26-11-2003,5,10-07-2022,07-10-2022,19650,484903.96000000025
137,26-11-2003,4,08-10-2022,05-01-2023,19908,486022.88000000006
137,26-11-2003,3,06-01-2023,05-04-2023,20491,527727.8900000001
137,26-11-2003,2,06-04-2023,04-07-2023,20106,528240.5900000002
137,26-11-2003,1,05-07-2023,02-10-2023,20875,549278.8500000002
137,26-11-2003,0,03-10-2023,31-12-2023,20429,543979.0599999999
144,27-12-2003,18,27-04-2019,25-07-2019,20952,369665.18
144,27-12-2003,17,26-07-2019,23-10-2019,20501,359893.74999999994
144,27-12-2003,16,24-10-2019,21-01-2020,21550,387114.36
144,27-12-2003,15,22-01-2020,20-04-2020,24447,468348.45999999996
144,27-12-2003,14,21-04-2020,19-07-2020,26999,563174.1
144,27-12-2003,13,20-07-2020,17-10-2020,24187,494421.02
144,27-12-2003,12,18-10-2020,15-01-2021,24222,496139.3299999999
144,27-12-2003,11,16-01-2021,15-04-2021,24434,515942.0999999999
144,27-12-2003,10,16-04-2021,14-07-2021,26406,552896.1100000001
144,27-12-2003,9,15-07-2021,12-10-2021,26353,555320.4199999997
144,27-12-2003,8,13-10-2021,10-01-2022,25575,563427.38
144,27-12-2003,7,11-01-2022,10-04-2022,26013,582356.5699999996
144,27-12-2003,6,11-04-2022,09-07-2022,26490,566874.7300000001
144,27-12-2003,5,10-07-2022,07-10-2022,29982,633609.3
144,27-12-2003,4,08-10-2022,05-01-2023,27608,601694.3399999999
144,27-12-2003,3,06-01-2023,05-04-2023,30548,686127.2500000002
144,27-12-2003,2,06-04-2023,04-07-2023,29925,663317.7899999999
144,27-12-2003,1,05-07-2023,02-10-2023,31784,693825.96
144,27-12-2003,0,03-10-2023,31-12-2023,33219,725451.1699999998
150,17-01-2004,18,27-04-2019,25-07-2019,39644,862886.5600000003
150,17-01-2004,17,26-07-2019,23-10-2019,39613,849373.2100000003
150,17-01-2004,16,24-10-2019,21-01-2020,39800,881831.53
150,17-01-2004,15,22-01-2020,20-04-2020,39758,949126.1799999997
150,17-01-2004,14,21-04-2020,19-07-2020,38742,1025347.5499999997
150,17-01-2004,13,20-07-2020,17-10-2020,36097,944078.7699999996
150,17-01-2004,12,18-10-2020,15-01-2021,34517,899610.5299999997
150,17-01-2004,11,16-01-2021,15-04-2021,35592,951216.08
150,17-01-2004,10,16-04-2021,14-07-2021,37547,990861.4900000002
150,17-01-2004,9,15-07-2021,12-10-2021,40518,1054947.03
150,17-01-2004,8,13-10-2021,10-01-2022,39843,1073848.92
150,17-01-2004,7,11-01-2022,10-04-2022,39677,1085809.5399999996
150,17-01-2004,6,11-04-2022,09-07-2022,42630,1132846.12
150,17-01-2004,5,10-07-2022,07-10-2022,44537,1168816.04
150,17-01-2004,4,08-10-2022,05-01-2023,44025,1131830.4299999995
150,17-01-2004,3,06-01-2023,05-04-2023,44109,1173596.0799999996
150,17-01-2004,2,06-04-2023,04-07-2023,44455,1178103.3500000003
150,17-01-2004,1,05-07-2023,02-10-2023,46294,1204338.16
150,17-01-2004,0,03-10-2023,31-12-2023,48964,1284305.6700000002
153,31-01-2004,18,27-04-2019,25-07-2019,19949,384478.00999999983
153,31-01-2004,17,26-07-2019,23-10-2019,20168,383743.2899999999
153,31-01-2004,16,24-10-2019,21-01-2020,19506,375913.3900000001
153,31-01-2004,15,22-01-2020,20-04-2020,21732,450321.7900000001
153,31-01-2004,14,21-04-2020,19-07-2020,20737,466511.75999999995
153,31-01-2004,13,20-07-2020,17-10-2020,18225,396143.13000000006
153,31-01-2004,12,18-10-2020,15-01-2021,16853,358689.11000000016
153,31-01-2004,11,16-01-2021,15-04-2021,15496,327826.9900000001
153,31-01-2004,10,16-04-2021,14-07-2021,15481,330193.35000000003
153,31-01-2004,9,15-07-2021,12-10-2021,14939,312647.88999999996
153,31-01-2004,8,13-10-2021,10-01-2022,13451,285844.76999999996
153,31-01-2004,7,11-01-2022,10-04-2022,13024,278273.58000000013
153,31-01-2004,6,11-04-2022,09-07-2022,13697,290966.60000000003
153,31-01-2004,5,10-07-2022,07-10-2022,15026,317360.8000000001
153,31-01-2004,4,08-10-2022,05-01-2023,15329,319030.3600000001
153,31-01-2004,3,06-01-2023,05-04-2023,16752,361779.9800000001
153,31-01-2004,2,06-04-2023,04-07-2023,15852,344528.83
153,31-01-2004,1,05-07-2023,02-10-2023,16693,362631.88000000006
153,31-01-2004,0,03-10-2023,31-12-2023,17263,369695.49999999994
155,04-02-2004,18,27-04-2019,25-07-2019,10306,214557.7
155,04-02-2004,17,26-07-2019,23-10-2019,11163,239352.63000000003
155,04-02-2004,16,24-10-2019,21-01-2020,11327,258885.64000000004
155,04-02-2004,15,22-01-2020,20-04-2020,12854,304495.6500000001
155,04-02-2004,14,21-04-2020,19-07-2020,16460,395227.81999999995
155,04-02-2004,13,20-07-2020,17-10-2020,14340,333158.79
155,04-02-2004,12,18-10-2020,15-01-2021,14371,349129.33999999985
155,04-02-2004,11,16-01-2021,15-04-2021,13633,327151.2100000001
155,04-02-2004,10,16-04-2021,14-07-2021,16076,380504.55000000005
155,04-02-2004,9,15-07-2021,12-10-2021,16015,390307.79999999993
155,04-02-2004,8,13-10-2021,10-01-2022,17270,435068.2899999999
155,04-02-2004,7,11-01-2022,10-04-2022,15820,393604.7700000001
155,04-02-2004,6,11-04-2022,09-07-2022,15115,364100.23
155,04-02-2004,5,10-07-2022,07-10-2022,18321,433184.13000000006
155,04-02-2004,4,08-10-2022,05-01-2023,18829,450652.7899999998
155,04-02-2004,3,06-01-2023,05-04-2023,18770,457122.8799999999
155,04-02-2004,2,06-04-2023,04-07-2023,19226,455413.8800000002
155,04-02-2004,1,05-07-2023,02-10-2023,20887,498959.1699999998
155,04-02-2004,0,03-10-2023,31-12-2023,20120,494776.2
158,17-02-2004,18,27-04-2019,25-07-2019,20111,388543.61
158,17-02-2004,17,26-07-2019,23-10-2019,20798,401727.09
158,17-02-2004,16,24-10-2019,21-01-2020,20315,389927.9699999999
158,17-02-2004,15,22-01-2020,20-04-2020,21247,449720.23000000004
158,17-02-2004,14,21-04-2020,19-07-2020,22333,511314.08999999973
158,17-02-2004,13,20-07-2020,17-10-2020,20433,449323.5199999999
158,17-02-2004,12,18-10-2020,15-01-2021,19372,423095.9799999999
158,17-02-2004,11,16-01-2021,15-04-2021,20795,474219.86000000016
158,17-02-2004,10,16-04-2021,14-07-2021,20887,473379.0899999999
158,17-02-2004,9,15-07-2021,12-10-2021,21923,493867.5999999999
158,17-02-2004,8,13-10-2021,10-01-2022,22279,522482.32
158,17-02-2004,7,11-01-2022,10-04-2022,22209,530372.0700000001
158,17-02-2004,6,11-04-2022,09-07-2022,22754,542797.3899999999
158,17-02-2004,5,10-07-2022,07-10-2022,25767,590713.51
158,17-02-2004,4,08-10-2022,05-01-2023,25169,582073.6600000001
158,17-02-2004,3,06-01-2023,05-04-2023,27000,629139.53
158,17-02-2004,2,06-04-2023,04-07-2023,26122,627540.5599999999
158,17-02-2004,1,05-07-2023,02-10-2023,27986,681235.9099999998
158,17-02-2004,0,03-10-2023,31-12-2023,27353,679608.8999999998
167,02-04-2004,18,27-04-2019,25-07-2019,12053,233338.15
167,02-04-2004,17,26-07-2019,23-10-2019,12541,243633.29000000004
167,02-04-2004,16,24-10-2019,21-01-2020,11869,239679.16999999998
167,02-04-2004,15,22-01-2020,20-04-2020,11065,240662.62
167,02-04-2004,14,21-04-2020,19-07-2020,12207,277725.7200000001
167,02-04-2004,13,20-07-2020,17-10-2020,11916,259205.95999999996
167,02-04-2004,12,18-10-2020,15-01-2021,11155,255689.4600000001
167,02-04-2004,11,16-01-2021,15-04-2021,11245,261553.12999999992
167,02-04-2004,10,16-04-2021,14-07-2021,12246,275902.2200000001
167,02-04-2004,9,15-07-2021,12-10-2021,12470,288443.79999999993
167,02-04-2004,8,13-10-2021,10-01-2022,11774,289938.19000000006
167,02-04-2004,7,11-01-2022,10-04-2022,11355,282934.87000000005
167,02-04-2004,6,11-04-2022,09-07-2022,11588,272267.74000000005
167,02-04-2004,5,10-07-2022,07-10-2022,12413,290528.52
167,02-04-2004,4,08-10-2022,05-01-2023,11086,256407.02999999997
167,02-04-2004,3,06-01-2023,05-04-2023,10982,263565.61000000004
167,02-04-2004,2,06-04-2023,04-07-2023,11006,263590.48999999993
167,02-04-2004,1,05-07-2023,02-10-2023,11837,278680.2299999999
167,02-04-2004,0,03-10-2023,31-12-2023,11572,276491.7800000001
171,28-04-2004,18,27-04-2019,25-07-2019,25870,498307.76999999984
171,28-04-2004,17,26-07-2019,23-10-2019,26418,509729.68000000005
171,28-04-2004,16,24-10-2019,21-01-2020,26045,534542.84
171,28-04-2004,15,22-01-2020,20-04-2020,25022,574568.4100000001
171,28-04-2004,14,21-04-2020,19-07-2020,27513,665579.67
171,28-04-2004,13,20-07-2020,17-10-2020,25375,587387.1
171,28-04-2004,12,18-10-2020,15-01-2021,27603,676466.5600000002
171,28-04-2004,11,16-01-2021,15-04-2021,26010,664941.2
171,28-04-2004,10,16-04-2021,14-07-2021,26676,676452.0599999999
171,28-04-2004,9,15-07-2021,12-10-2021,27416,688899.0800000002
171,28-04-2004,8,13-10-2021,10-01-2022,26990,718734.3199999997
171,28-04-2004,7,11-01-2022,10-04-2022,25796,710446.9299999999
171,28-04-2004,6,11-04-2022,09-07-2022,25184,669449.4600000001
171,28-04-2004,5,10-07-2022,07-10-2022,27709,722137.7799999998
171,28-04-2004,4,08-10-2022,05-01-2023,26621,684735.2200000002
171,28-04-2004,3,06-01-2023,05-04-2023,26249,707178.8800000002
171,28-04-2004,2,06-04-2023,04-07-2023,27284,741064.0499999999
171,28-04-2004,1,05-07-2023,02-10-2023,29706,802442.1100000002
171,28-04-2004,0,03-10-2023,31-12-2023,29460,797739.28
182,25-08-2004,18,27-04-2019,25-07-2019,19978,302812.48
182,25-08-2004,17,26-07-2019,23-10-2019,21365,321891.9500000002
182,25-08-2004,16,24-10-2019,21-01-2020,23024,360286.98
182,25-08-2004,15,22-01-2020,20-04-2020,25922,431989.5
182,25-08-2004,14,21-04-2020,19-07-2020,27202,495993.23999999993
182,25-08-2004,13,20-07-2020,17-10-2020,22714,412034.60000000003
182,25-08-2004,12,18-10-2020,15-01-2021,23065,420427.5599999999
182,25-08-2004,11,16-01-2021,15-04-2021,25454,482527.95000000024
182,25-08-2004,10,16-04-2021,14-07-2021,23709,446301.1799999999
182,25-08-2004,9,15-07-2021,12-10-2021,21806,414259.72999999986
182,25-08-2004,8,13-10-2021,10-01-2022,22683,448716.2699999999
182,25-08-2004,7,11-01-2022,10-04-2022,23197,470355.47000000003
182,25-08-2004,6,11-04-2022,09-07-2022,22297,434328.73
182,25-08-2004,5,10-07-2022,07-10-2022,25709,492478.27
182,25-08-2004,4,08-10-2022,05-01-2023,24419,480863.06999999995
182,25-08-2004,3,06-01-2023,05-04-2023,24427,485332.8300000001
182,25-08-2004,2,06-04-2023,04-07-2023,21340,428518.0799999999
182,25-08-2004,1,05-07-2023,02-10-2023,24871,481490.38
182,25-08-2004,0,03-10-2023,31-12-2023,26617,515815.5199999999
202,31-12-2004,18,27-04-2019,25-07-2019,33504,648183.37
202,31-12-2004,17,26-07-2019,23-10-2019,33996,657053.6499999998
202,31-12-2004,16,24-10-2019,21-01-2020,32896,650162.7500000001
202,31-12-2004,15,22-01-2020,20-04-2020,33428,713239.6000000002
202,31-12-2004,14,21-04-2020,19-07-2020,31828,742307.1500000003
202,31-12-2004,13,20-07-2020,17-10-2020,30285,677749.6900000003
202,31-12-2004,12,18-10-2020,15-01-2021,29945,652636.3199999998
202,31-12-2004,11,16-01-2021,15-04-2021,32718,739894.73
202,31-12-2004,10,16-04-2021,14-07-2021,35210,794791.2200000002
202,31-12-2004,9,15-07-2021,12-10-2021,36409,807059.7399999998
202,31-12-2004,8,13-10-2021,10-01-2022,37056,858901.9199999997
202,31-12-2004,7,11-01-2022,10-04-2022,36828,867554.0200000003
202,31-12-2004,6,11-04-2022,09-07-2022,37435,868092.2899999999
202,31-12-2004,5,10-07-2022,07-10-2022,40083,908265.9499999996
202,31-12-2004,4,08-10-2022,05-01-2023,38747,866075.74
202,31-12-2004,3,06-01-2023,05-04-2023,42111,960102.9299999999
202,31-12-2004,2,06-04-2023,04-07-2023,40814,948184.2599999999
202,31-12-2004,1,05-07-2023,02-10-2023,42908,985194.3000000002
202,31-12-2004,0,03-10-2023,31-12-2023,43228,989191.7400000002
205,12-01-2005,18,27-04-2019,25-07-2019,15704,259715.43000000008
205,12-01-2005,17,26-07-2019,23-10-2019,13743,226271.38999999998
205,12-01-2005,16,24-10-2019,21-01-2020,13750,222891.61999999994
205,12-01-2005,15,22-01-2020,20-04-2020,17001,306181.7
205,12-01-2005,14,21-04-2020,19-07-2020,20791,401781.00999999995
205,12-01-2005,13,20-07-2020,17-10-2020,20175,386941.20000000007
205,12-01-2005,12,18-10-2020,15-01-2021,18532,353784.31
205,12-01-2005,11,16-01-2021,15-04-2021,21024,417904.69999999995
205,12-01-2005,10,16-04-2021,14-07-2021,21571,440742.8300000002
205,12-01-2005,9,15-07-2021,12-10-2021,18020,361550.1900000001
205,12-01-2005,8,13-10-2021,10-01-2022,18494,374655.1600000001
205,12-01-2005,7,11-01-2022,10-04-2022,18588,386074.99000000017
205,12-01-2005,6,11-04-2022,09-07-2022,18900,395792.89000000013
205,12-01-2005,5,10-07-2022,07-10-2022,22943,468987.23999999993
205,12-01-2005,4,08-10-2022,05-01-2023,22104,448589.5900000001
205,12-01-2005,3,06-01-2023,05-04-2023,24149,513312.17
205,12-01-2005,2,06-04-2023,04-07-2023,23351,502711.1700000001
205,12-01-2005,1,05-07-2023,02-10-2023,25094,531549.4299999999
205,12-01-2005,0,03-10-2023,31-12-2023,24522,520139.27999999997
207,20-01-2005,18,27-04-2019,25-07-2019,10489,190119.49
207,20-01-2005,17,26-07-2019,23-10-2019,9491,171571.86000000002
207,20-01-2005,16,24-10-2019,21-01-2020,8405,155293.53000000003
207,20-01-2005,15,22-01-2020,20-04-2020,7650,148779.97000000003
207,20-01-2005,14,21-04-2020,19-07-2020,7669,165372.03999999998
207,20-01-2005,13,20-07-2020,17-10-2020,7492,155762.84
207,20-01-2005,12,18-10-2020,15-01-2021,7573,155955.30000000005
207,20-01-2005,11,16-01-2021,15-04-2021,7691,161990.27000000008
207,20-01-2005,10,16-04-2021,14-07-2021,8268,172638.80000000002
207,20-01-2005,9,15-07-2021,12-10-2021,8210,171290.46999999997
207,20-01-2005,8,13-10-2021,10-01-2022,8811,192211.0400000001
207,20-01-2005,7,11-01-2022,10-04-2022,8233,182980.69000000006
207,20-01-2005,6,11-04-2022,09-07-2022,8742,186565.1
207,20-01-2005,5,10-07-2022,07-10-2022,10058,208762.84999999995
207,20-01-2005,4,08-10-2022,05-01-2023,10368,218931.20999999996
207,20-01-2005,3,06-01-2023,05-04-2023,10841,237391.65
207,20-01-2005,2,06-04-2023,04-07-2023,10817,234886.09999999998
207,20-01-2005,1,05-07-2023,02-10-2023,10999,240723.19
207,20-01-2005,0,03-10-2023,31-12-2023,12066,264397.14999999997
219,03-03-2005,18,27-04-2019,25-07-2019,15743,296846.66000000003
219,03-03-2005,17,26-07-2019,23-10-2019,17896,331534.46
219,03-03-2005,16,24-10-2019,21-01-2020,17225,329163.07000000007
219,03-03-2005,15,22-01-2020,20-04-2020,18691,383711.45999999973
219,03-03-2005,14,21-04-2020,19-07-2020,20627,452779.29
219,03-03-2005,13,20-07-2020,17-10-2020,19757,420612.64999999997
219,03-03-2005,12,18-10-2020,15-01-2021,18822,397238.6100000003
219,03-03-2005,11,16-01-2021,15-04-2021,20319,448877.73
219,03-03-2005,10,16-04-2021,14-07-2021,19171,424432.66000000003
219,03-03-2005,9,15-07-2021,12-10-2021,19658,429702.6699999999
219,03-03-2005,8,13-10-2021,10-01-2022,20436,459103.75000000006
219,03-03-2005,7,11-01-2022,10-04-2022,21959,503479.0099999999
219,03-03-2005,6,11-04-2022,09-07-2022,20051,443002.57000000007
219,03-03-2005,5,10-07-2022,07-10-2022,21965,480845.5899999999
219,03-03-2005,4,08-10-2022,05-01-2023,21656,465843.9500000002
219,03-03-2005,3,06-01-2023,05-04-2023,23109,525167.45
219,03-03-2005,2,06-04-2023,04-07-2023,20680,462875.7200000001
219,03-03-2005,1,05-07-2023,02-10-2023,23748,534543.0099999999
219,03-03-2005,0,03-10-2023,31-12-2023,26614,585136.1100000001
234,27-05-2005,18,27-04-2019,25-07-2019,15364,308566.8200000001
234,27-05-2005,17,26-07-2019,23-10-2019,17030,334973.83
234,27-05-2005,16,24-10-2019,21-01-2020,15160,308192.46
234,27-05-2005,15,22-01-2020,20-04-2020,16911,374725.81000000006
234,27-05-2005,14,21-04-2020,19-07-2020,17527,433048.64999999985
234,27-05-2005,13,20-07-2020,17-10-2020,16555,391817.01999999996
234,27-05-2005,12,18-10-2020,15-01-2021,15261,357044.4400000002
234,27-05-2005,11,16-01-2021,15-04-2021,17881,424457.86999999994
234,27-05-2005,10,16-04-2021,14-07-2021,17667,417094.6600000001
234,27-05-2005,9,15-07-2021,12-10-2021,18282,433355.5099999999
234,27-05-2005,8,13-10-2021,10-01-2022,16575,400273.33999999985
234,27-05-2005,7,11-01-2022,10-04-2022,15680,372724.52
234,27-05-2005,6,11-04-2022,09-07-2022,16530,393029.98000000016
234,27-05-2005,5,10-07-2022,07-10-2022,18137,412922.86
234,27-05-2005,4,08-10-2022,05-01-2023,17971,417476.67999999976
234,27-05-2005,3,06-01-2023,05-04-2023,18978,444769.1699999999
234,27-05-2005,2,06-04-2023,04-07-2023,18771,438799.0099999999
234,27-05-2005,1,05-07-2023,02-10-2023,19622,450991.75000000006
234,27-05-2005,0,03-10-2023,31-12-2023,20440,469629.1699999999
237,16-07-2005,18,27-04-2019,25-07-2019,14667,270847.8900000001
237,16-07-2005,17,26-07-2019,23-10-2019,14990,274776.27999999997
237,16-07-2005,16,24-10-2019,21-01-2020,14266,275883.45000000007
237,16-07-2005,15,22-01-2020,20-04-2020,13581,289906.3700000001
237,16-07-2005,14,21-04-2020,19-07-2020,16229,359418.3199999999
237,16-07-2005,13,20-07-2020,17-10-2020,16612,355521.76000000007
237,16-07-2005,12,18-10-2020,15-01-2021,16978,367373.82000000024
237,16-07-2005,11,16-01-2021,15-04-2021,17100,369034.16000000015
237,16-07-2005,10,16-04-2021,14-07-2021,17739,376174.5899999999
237,16-07-2005,9,15-07-2021,12-10-2021,17539,380471.4999999999
237,16-07-2005,8,13-10-2021,10-01-2022,17587,395612.78
237,16-07-2005,7,11-01-2022,10-04-2022,16713,387149.12
237,16-07-2005,6,11-04-2022,09-07-2022,16592,367715.8200000001
237,16-07-2005,5,10-07-2022,07-10-2022,18942,415643.5200000001
237,16-07-2005,4,08-10-2022,05-01-2023,18901,420670.98000000004
237,16-07-2005,3,06-01-2023,05-04-2023,19487,457472.45
237,16-07-2005,2,06-04-2023,04-07-2023,17893,422577.68
237,16-07-2005,1,05-07-2023,02-10-2023,18878,449256.2899999999
237,16-07-2005,0,03-10-2023,31-12-2023,19369,460356.88
238,18-07-2005,18,27-04-2019,25-07-2019,15706,273628.58999999997
238,18-07-2005,17,26-07-2019,23-10-2019,16219,287773.82000000007
238,18-07-2005,16,24-10-2019,21-01-2020,14498,261711.70999999993
238,18-07-2005,15,22-01-2020,20-04-2020,13249,258224.12999999992
238,18-07-2005,14,21-04-2020,19-07-2020,13383,281727.4200000001
238,18-07-2005,13,20-07-2020,17-10-2020,14500,288549.5199999998
238,18-07-2005,12,18-10-2020,15-01-2021,14588,304527.4399999999
238,18-07-2005,11,16-01-2021,15-04-2021,14697,306111.47
238,18-07-2005,10,16-04-2021,14-07-2021,15606,315380.31
238,18-07-2005,9,15-07-2021,12-10-2021,15480,322593.4000000001
238,18-07-2005,8,13-10-2021,10-01-2022,15612,340966.37000000005
238,18-07-2005,7,11-01-2022,10-04-2022,14596,322161.28000000014
238,18-07-2005,6,11-04-2022,09-07-2022,15503,325537.6099999999
238,18-07-2005,5,10-07-2022,07-10-2022,18254,379185.98
238,18-07-2005,4,08-10-2022,05-01-2023,17802,371618.51000000007
238,18-07-2005,3,06-01-2023,05-04-2023,17901,390473.9099999999
238,18-07-2005,2,06-04-2023,04-07-2023,17698,380520.28
238,18-07-2005,1,05-07-2023,02-10-2023,18296,395559.8199999999
238,18-07-2005,0,03-10-2023,31-12-2023,19738,426212.1200000001
245,08-09-2005,18,27-04-2019,25-07-2019,15806,327692.95
245,08-09-2005,17,26-07-2019,23-10-2019,14939,301588.72
245,08-09-2005,16,24-10-2019,21-01-2020,13975,292209.13999999996
245,08-09-2005,15,22-01-2020,20-04-2020,15202,342266.10000000003
245,08-09-2005,14,21-04-2020,19-07-2020,16063,385151.66
245,08-09-2005,13,20-07-2020,17-10-2020,16231,373605.7100000002
245,08-09-2005,12,18-10-2020,15-01-2021,15800,370168.85999999975
245,08-09-2005,11,16-01-2021,15-04-2021,16913,396787.6299999999
245,08-09-2005,10,16-04-2021,14-07-2021,19232,443985.9000000001
245,08-09-2005,9,15-07-2021,12-10-2021,20389,481370.9000000001
245,08-09-2005,8,13-10-2021,10-01-2022,19696,491185.54999999993
245,08-09-2005,7,11-01-2022,10-04-2022,19550,496515.15
245,08-09-2005,6,11-04-2022,09-07-2022,18548,468992.62000000005
245,08-09-2005,5,10-07-2022,07-10-2022,19910,497570.8499999998
245,08-09-2005,4,08-10-2022,05-01-2023,20198,512146.23000000004
245,08-09-2005,3,06-01-2023,05-04-2023,23115,592700.1600000004
245,08-09-2005,2,06-04-2023,04-07-2023,22470,572716.9700000001
245,08-09-2005,1,05-07-2023,02-10-2023,24180,617039.7899999999
245,08-09-2005,0,03-10-2023,31-12-2023,25090,647914.7399999999
249,19-09-2005,18,27-04-2019,25-07-2019,19339,391021.06
249,19-09-2005,17,26-07-2019,23-10-2019,20103,403584.8000000001
249,19-09-2005,16,24-10-2019,21-01-2020,19648,402238.0400000002
249,19-09-2005,15,22-01-2020,20-04-2020,19176,422895.16000000003
249,19-09-2005,14,21-04-2020,19-07-2020,20869,487317.48999999993
249,19-09-2005,13,20-07-2020,17-10-2020,21925,495888.70000000007
249,19-09-2005,12,18-10-2020,15-01-2021,21309,483003.43
249,19-09-2005,11,16-01-2021,15-04-2021,20570,467668.79
249,19-09-2005,10,16-04-2021,14-07-2021,22495,502576.0800000002
249,19-09-2005,9,15-07-2021,12-10-2021,23812,528823.2999999998
249,19-09-2005,8,13-10-2021,10-01-2022,23900,568655.9
249,19-09-2005,7,11-01-2022,10-04-2022,22619,536265.08
249,19-09-2005,6,11-04-2022,09-07-2022,23877,548117.8200000002
249,19-09-2005,5,10-07-2022,07-10-2022,26869,611289.1899999998
249,19-09-2005,4,08-10-2022,05-01-2023,25824,582597.69
249,19-09-2005,3,06-01-2023,05-04-2023,25957,599693.6500000001
249,19-09-2005,2,06-04-2023,04-07-2023,25481,579209.4
249,19-09-2005,1,05-07-2023,02-10-2023,26653,604593.2999999998
249,19-09-2005,0,03-10-2023,31-12-2023,25064,554445.8400000001
250,28-09-2005,18,27-04-2019,25-07-2019,17724,340734.6399999999
250,28-09-2005,17,26-07-2019,23-10-2019,18187,343265.7099999999
250,28-09-2005,16,24-10-2019,21-01-2020,17040,329971.25999999995
250,28-09-2005,15,22-01-2020,20-04-2020,17796,367094.82
250,28-09-2005,14,21-04-2020,19-07-2020,17364,372521.9799999998
250,28-09-2005,13,20-07-2020,17-10-2020,14039,292129.48999999993
